estaca,x,y
6165,614421.5255,9417653.0146
2661,614184.3255,9418901.3226
6166,614421.5255,9417660.5146
2662,614184.3255,9418908.6226
6167,614421.5255,9417668.0146
2663,614184.3255,9418915.9226
6168,614421.5255,9417672.3726
2664,614184.3255,9418923.1226
6169,614421.5255,9417679.6726
2665,614184.3255,9418931.1226
6170,614421.5255,9417686.9726
2666,614184.3255,9418938.6226
6171,614421.5255,9417694.1726
2667,614184.3255,9418946.1226
6172,614421.5255,9417702.1726
2668,614184.3255,9418950.4806
6173,614421.5255,9417709.6726
2669,614184.3255,9418957.7806
6174,614421.5255,9417717.1726
2670,614184.3255,9418965.0806
6175,614421.5255,9417721.5306
2671,614184.3255,9418972.2806
6176,614421.5255,9417728.8306
2672,614184.3255,9418980.2806
6177,614421.5255,9417736.1306
2673,614184.3255,9418987.7806
6178,614421.5255,9417743.3306
2674,614184.3255,9418995.2806
6179,614421.5255,9417751.3306
2675,614184.3255,9418999.6386
6180,614421.5255,9417758.8306
2676,614184.3255,9419006.9386
6181,614421.5255,9417766.3306
2677,614184.3255,9419014.2386
6182,614421.5255,9417770.6886
2678,614184.3255,9419021.4386
6183,614421.5255,9417777.9886
2679,614184.3255,9419029.4386
6184,614421.5255,9417785.2886
2680,614184.3255,9419036.9386
6185,614421.5255,9417792.4886
2681,614184.3255,9419044.4386
6186,614421.5255,9417800.4886
2682,614184.3255,9419048.7966
6187,614421.5255,9417807.9886
2683,614184.3255,9419056.0966
6188,614421.5255,9417815.4886
2684,614184.3255,9419063.3966
6189,614421.5255,9417819.8466
2685,614184.3255,9419070.5966
6190,614421.5255,9417827.1466
2686,614184.3255,9419078.5966
6191,614421.5255,9417834.4466
2687,614184.3255,9419086.0966
6192,614421.5255,9417841.6466
2688,614184.3255,9419093.5966
6193,614421.5255,9417849.6466
2689,614197.5255,9417524.8986
6194,614421.5255,9417857.1466
2690,614197.5255,9417532.1986
6195,614421.5255,9417864.6466
2691,614197.5255,9417539.4986
6196,614421.5255,9417869.0046
2692,614197.5255,9417546.6986
6197,614421.5255,9417876.3046
2693,614197.5255,9417554.6986
6198,614421.5255,9417883.6046
2694,614197.5255,9417562.1986
6199,614421.5255,9417890.8046
2695,614197.5255,9417569.6986
6200,614421.5255,9417898.8046
2696,614197.5255,9417574.0566
6201,614421.5255,9417906.3046
2697,614197.5255,9417581.3566
6202,614421.5255,9417913.8046
2698,614197.5255,9417588.6566
6203,614421.5255,9417918.1626
2699,614197.5255,9417595.8566
6204,614421.5255,9417925.4626
2700,614197.5255,9417603.8566
6205,614421.5255,9417932.7626
2701,614197.5255,9417611.3566
6206,614421.5255,9417939.9626
2702,614197.5255,9417618.8566
6207,614421.5255,9417947.9626
2703,614197.5255,9417623.2146
6208,614421.5255,9417955.4626
2704,614197.5255,9417630.5146
6209,614421.5255,9417962.9626
2705,614197.5255,9417637.8146
6210,614421.5255,9417967.3206
2706,614197.5255,9417645.0146
6211,614421.5255,9417974.6206
2707,614197.5255,9417653.0146
6212,614421.5255,9417981.9206
2708,614197.5255,9417660.5146
6213,614421.5255,9417989.1206
2709,614197.5255,9417668.0146
6214,614421.5255,9417997.1206
2710,614197.5255,9417672.3726
6215,614421.5255,9418004.6206
2711,614197.5255,9417679.6726
6216,614421.5255,9418012.1206
2712,614197.5255,9417686.9726
6217,614421.5255,9418016.4786
2713,614197.5255,9417694.1726
6218,614421.5255,9418023.7786
2714,614197.5255,9417702.1726
6219,614421.5255,9418031.0786
2715,614197.5255,9417709.6726
6220,614421.5255,9418038.2786
2716,614197.5255,9417717.1726
6221,614421.5255,9418046.2786
2717,614197.5255,9417721.5306
6222,614421.5255,9418053.7786
2718,614197.5255,9417728.8306
6223,614421.5255,9418061.2786
2719,614197.5255,9417736.1306
6224,614421.5255,9418065.6366
2720,614197.5255,9417743.3306
6225,614421.5255,9418072.9366
2721,614197.5255,9417751.3306
6226,614421.5255,9418080.2366
2722,614197.5255,9417758.8306
6227,614421.5255,9418087.4366
2723,614197.5255,9417766.3306
6228,614421.5255,9418095.4366
2724,614197.5255,9417770.6886
6229,614421.5255,9418102.9366
2725,614197.5255,9417777.9886
6230,614421.5255,9418110.4366
2726,614197.5255,9417785.2886
6231,614421.5255,9418114.7946
2727,614197.5255,9417792.4886
6232,614421.5255,9418122.0946
2728,614197.5255,9417800.4886
6233,614421.5255,9418129.3946
2729,614197.5255,9417807.9886
6234,614421.5255,9418136.5946
2730,614197.5255,9417815.4886
6235,614421.5255,9418144.5946
2731,614197.5255,9417819.8466
6236,614421.5255,9418152.0946
2732,614197.5255,9417827.1466
6237,614421.5255,9418159.5946
2733,614197.5255,9417834.4466
6238,614421.5255,9418163.9526
2734,614197.5255,9417841.6466
6239,614421.5255,9418171.2526
2735,614197.5255,9417849.6466
6240,614421.5255,9418178.5526
2736,614197.5255,9417857.1466
6241,614421.5255,9418185.7526
2737,614197.5255,9417864.6466
6242,614421.5255,9418193.7526
2738,614197.5255,9417869.0046
6243,614421.5255,9418201.2526
2739,614197.5255,9417876.3046
6244,614421.5255,9418208.7526
2740,614197.5255,9417883.6046
6245,614421.5255,9418213.1106
2741,614197.5255,9417890.8046
6246,614421.5255,9418220.4106
2742,614197.5255,9417898.8046
6247,614421.5255,9418227.7106
2743,614197.5255,9417906.3046
6248,614421.5255,9418234.9106
2744,614197.5255,9417913.8046
6249,614421.5255,9418242.9106
2745,614197.5255,9417918.1626
6250,614421.5255,9418250.4106
2746,614197.5255,9417925.4626
6251,614421.5255,9418257.9106
2747,614197.5255,9417932.7626
6252,614421.5255,9418262.2686
2748,614197.5255,9417939.9626
6253,614421.5255,9418269.5686
2749,614197.5255,9417947.9626
6254,614421.5255,9418276.8686
2750,614197.5255,9417955.4626
6255,614421.5255,9418284.0686
2751,614197.5255,9417962.9626
6256,614421.5255,9418292.0686
2752,614197.5255,9417967.3206
6257,614421.5255,9418299.5686
2753,614197.5255,9417974.6206
6258,614421.5255,9418307.0686
2754,614197.5255,9417981.9206
6259,614421.5255,9418311.4266
2755,614197.5255,9417989.1206
6260,614421.5255,9418318.7266
2756,614197.5255,9417997.1206
6261,614421.5255,9418326.0266
2757,614197.5255,9418004.6206
6262,614421.5255,9418333.2266
2758,614197.5255,9418012.1206
6263,614421.5255,9418341.2266
2759,614197.5255,9418016.4786
6264,614421.5255,9418348.7266
2760,614197.5255,9418023.7786
6265,614421.5255,9418356.2266
2761,614197.5255,9418031.0786
6266,614421.5255,9418360.5846
2762,614197.5255,9418038.2786
6267,614421.5255,9418367.8846
2763,614197.5255,9418046.2786
6268,614421.5255,9418375.1846
2764,614197.5255,9418053.7786
6269,614421.5255,9418382.3846
2765,614197.5255,9418061.2786
6270,614421.5255,9418390.3846
2766,614197.5255,9418065.6366
6271,614421.5255,9418397.8846
2767,614197.5255,9418072.9366
6272,614421.5255,9418405.3846
2768,614197.5255,9418080.2366
6273,614421.5255,9418409.7426
2769,614197.5255,9418087.4366
6274,614421.5255,9418417.0426
2770,614197.5255,9418095.4366
6275,614421.5255,9418424.3426
2771,614197.5255,9418102.9366
6276,614421.5255,9418431.5426
2772,614197.5255,9418110.4366
6277,614421.5255,9418439.5426
2773,614197.5255,9418114.7946
6278,614421.5255,9418447.0426
2774,614197.5255,9418122.0946
6279,614421.5255,9418454.5426
2775,614197.5255,9418129.3946
6280,614421.5255,9418458.9006
2776,614197.5255,9418136.5946
6281,614421.5255,9418466.2006
2777,614197.5255,9418144.5946
6282,614421.5255,9418473.5006
2778,614197.5255,9418152.0946
6283,614421.5255,9418480.7006
2779,614197.5255,9418159.5946
6284,614421.5255,9418488.7006
2780,614197.5255,9418163.9526
6285,614421.5255,9418496.2006
2781,614197.5255,9418171.2526
6286,614421.5255,9418503.7006
2782,614197.5255,9418178.5526
6287,614421.5255,9418508.0586
2783,614197.5255,9418185.7526
6288,614421.5255,9418515.3586
2784,614197.5255,9418193.7526
6289,614421.5255,9418522.6586
2785,614197.5255,9418201.2526
6290,614421.5255,9418529.8586
2786,614197.5255,9418208.7526
6291,614421.5255,9418537.8586
2787,614197.5255,9418213.1106
6292,614421.5255,9418545.3586
2788,614197.5255,9418220.4106
6293,614421.5255,9418552.8586
2789,614197.5255,9418227.7106
6294,614421.5255,9418557.2166
2790,614197.5255,9418234.9106
6295,614421.5255,9418564.5166
2791,614197.5255,9418242.9106
6296,614421.5255,9418571.8166
2792,614197.5255,9418250.4106
6297,614421.5255,9418579.0166
2793,614197.5255,9418257.9106
6298,614421.5255,9418587.0166
2794,614197.5255,9418262.2686
6299,614421.5255,9418594.5166
2795,614197.5255,9418269.5686
6300,614421.5255,9418602.0166
2796,614197.5255,9418276.8686
6301,614421.5255,9418606.3746
2797,614197.5255,9418284.0686
6302,614421.5255,9418613.6746
2798,614197.5255,9418292.0686
6303,614421.5255,9418620.9746
2799,614197.5255,9418299.5686
6304,614421.5255,9418628.1746
2800,614197.5255,9418307.0686
6305,614421.5255,9418636.1746
2801,614197.5255,9418311.4266
6306,614421.5255,9418643.6746
2802,614197.5255,9418318.7266
6307,614421.5255,9418651.1746
2803,614197.5255,9418326.0266
6308,614421.5255,9418655.5326
2804,614197.5255,9418333.2266
6309,614421.5255,9418662.8326
2805,614197.5255,9418341.2266
6310,614421.5255,9418670.1326
2806,614197.5255,9418348.7266
6311,614421.5255,9418677.3326
2807,614197.5255,9418356.2266
6312,614421.5255,9418685.3326
2808,614197.5255,9418360.5846
6313,614421.5255,9418692.8326
2809,614197.5255,9418367.8846
6314,614421.5255,9418700.3326
2810,614197.5255,9418375.1846
6315,614421.5255,9418704.6906
2811,614197.5255,9418382.3846
6316,614421.5255,9418711.9906
2812,614197.5255,9418390.3846
6317,614421.5255,9418719.2906
2813,614197.5255,9418397.8846
6318,614421.5255,9418726.4906
2814,614197.5255,9418405.3846
6319,614421.5255,9418734.4906
2815,614197.5255,9418409.7426
6320,614421.5255,9418741.9906
2816,614197.5255,9418417.0426
6321,614421.5255,9418749.4906
2817,614197.5255,9418424.3426
6322,614421.5255,9418753.8486
2818,614197.5255,9418431.5426
6323,614421.5255,9418761.1486
2819,614197.5255,9418439.5426
6324,614421.5255,9418768.4486
2820,614197.5255,9418447.0426
6325,614421.5255,9418775.6486
2821,614197.5255,9418454.5426
6326,614421.5255,9418783.6486
2822,614197.5255,9418458.9006
6327,614421.5255,9418791.1486
2823,614197.5255,9418466.2006
6328,614421.5255,9418798.6486
2824,614197.5255,9418473.5006
6329,614421.5255,9418803.0066
2825,614197.5255,9418480.7006
6330,614421.5255,9418810.3066
2826,614197.5255,9418488.7006
6331,614421.5255,9418817.6066
2827,614197.5255,9418496.2006
6332,614421.5255,9418824.8066
2828,614197.5255,9418503.7006
6333,614421.5255,9418832.8066
2829,614197.5255,9418508.0586
6334,614421.5255,9418840.3066
2830,614197.5255,9418515.3586
6335,614421.5255,9418847.8066
2831,614197.5255,9418522.6586
6336,614421.5255,9418852.1646
2832,614197.5255,9418529.8586
6337,614421.5255,9418859.4646
2833,614197.5255,9418537.8586
6338,614421.5255,9418866.7646
2834,614197.5255,9418545.3586
6339,614421.5255,9418873.9646
2835,614197.5255,9418552.8586
6340,614421.5255,9418881.9646
2836,614197.5255,9418557.2166
6341,614421.5255,9418889.4646
2837,614197.5255,9418564.5166
6342,614421.5255,9418896.9646
2838,614197.5255,9418571.8166
6343,614421.5255,9418901.3226
2839,614197.5255,9418579.0166
6344,614421.5255,9418908.6226
2840,614197.5255,9418587.0166
6345,614421.5255,9418915.9226
2841,614197.5255,9418594.5166
6346,614421.5255,9418923.1226
2842,614197.5255,9418602.0166
6347,614421.5255,9418931.1226
2843,614197.5255,9418606.3746
6348,614421.5255,9418938.6226
2844,614197.5255,9418613.6746
6349,614421.5255,9418946.1226
2845,614197.5255,9418620.9746
6350,614421.5255,9418950.4806
2846,614197.5255,9418628.1746
6351,614421.5255,9418957.7806
2847,614197.5255,9418636.1746
6352,614421.5255,9418965.0806
2848,614197.5255,9418643.6746
6353,614421.5255,9418972.2806
2849,614197.5255,9418651.1746
6354,614421.5255,9418980.2806
2850,614197.5255,9418655.5326
6355,614421.5255,9418987.7806
2851,614197.5255,9418662.8326
6356,614421.5255,9418995.2806
2852,614197.5255,9418670.1326
6357,614421.5255,9418999.6386
2853,614197.5255,9418677.3326
6358,614421.5255,9419006.9386
2854,614197.5255,9418685.3326
6359,614421.5255,9419014.2386
2855,614197.5255,9418692.8326
6360,614421.5255,9419021.4386
2856,614197.5255,9418700.3326
6361,614421.5255,9419029.4386
2857,614197.5255,9418704.6906
6362,614421.5255,9419036.9386
2858,614197.5255,9418711.9906
6363,614421.5255,9419044.4386
2859,614197.5255,9418719.2906
6364,614434.7255,9417524.8986
2860,614197.5255,9418726.4906
6365,614434.7255,9417532.1986
2861,614197.5255,9418734.4906
6366,614434.7255,9417539.4986
2862,614197.5255,9418741.9906
6367,614434.7255,9417546.6986
2863,614197.5255,9418749.4906
6368,614434.7255,9417554.6986
2864,614197.5255,9418753.8486
6369,614434.7255,9417562.1986
2865,614197.5255,9418761.1486
6370,614434.7255,9417569.6986
2866,614197.5255,9418768.4486
6371,614434.7255,9417574.0566
2867,614197.5255,9418775.6486
6372,614434.7255,9417581.3566
2868,614197.5255,9418783.6486
6373,614434.7255,9417588.6566
2869,614197.5255,9418791.1486
6374,614434.7255,9417595.8566
2870,614197.5255,9418798.6486
6375,614434.7255,9417603.8566
2871,614197.5255,9418803.0066
6376,614434.7255,9417611.3566
2872,614197.5255,9418810.3066
6377,614434.7255,9417618.8566
2873,614197.5255,9418817.6066
6378,614434.7255,9417623.2146
2874,614197.5255,9418824.8066
6379,614434.7255,9417630.5146
2875,614197.5255,9418832.8066
6380,614434.7255,9417637.8146
2876,614197.5255,9418840.3066
6381,614434.7255,9417645.0146
2877,614197.5255,9418847.8066
6382,614434.7255,9417653.0146
2878,614197.5255,9418852.1646
6383,614434.7255,9417660.5146
2879,614197.5255,9418859.4646
6384,614434.7255,9417668.0146
2880,614197.5255,9418866.7646
6385,614434.7255,9417672.3726
2881,614197.5255,9418873.9646
6386,614434.7255,9417679.6726
2882,614197.5255,9418881.9646
6387,614434.7255,9417686.9726
2883,614197.5255,9418889.4646
6388,614434.7255,9417694.1726
2884,614197.5255,9418896.9646
6389,614434.7255,9417702.1726
2885,614197.5255,9418901.3226
6390,614434.7255,9417709.6726
2886,614197.5255,9418908.6226
6391,614434.7255,9417717.1726
2887,614197.5255,9418915.9226
6392,614434.7255,9417721.5306
2888,614197.5255,9418923.1226
6393,614434.7255,9417728.8306
2889,614197.5255,9418931.1226
6394,614434.7255,9417736.1306
2890,614197.5255,9418938.6226
6395,614434.7255,9417743.3306
2891,614197.5255,9418946.1226
6396,614434.7255,9417751.3306
2892,614197.5255,9418950.4806
6397,614434.7255,9417758.8306
2893,614197.5255,9418957.7806
6398,614434.7255,9417766.3306
2894,614197.5255,9418965.0806
6399,614434.7255,9417770.6886
2895,614197.5255,9418972.2806
6400,614434.7255,9417777.9886
2896,614197.5255,9418980.2806
6401,614434.7255,9417785.2886
2897,614197.5255,9418987.7806
6402,614434.7255,9417792.4886
2898,614197.5255,9418995.2806
6403,614434.7255,9417800.4886
2899,614197.5255,9418999.6386
6404,614434.7255,9417807.9886
2900,614197.5255,9419006.9386
6405,614434.7255,9417815.4886
2901,614197.5255,9419014.2386
6406,614434.7255,9417819.8466
2902,614197.5255,9419021.4386
6407,614434.7255,9417827.1466
2903,614197.5255,9419029.4386
6408,614434.7255,9417834.4466
2904,614197.5255,9419036.9386
6409,614434.7255,9417841.6466
2905,614197.5255,9419044.4386
6410,614434.7255,9417849.6466
2906,614197.5255,9419048.7966
6411,614434.7255,9417857.1466
2907,614197.5255,9419056.0966
6412,614434.7255,9417864.6466
2908,614197.5255,9419063.3966
6413,614434.7255,9417869.0046
2909,614197.5255,9419070.5966
6414,614434.7255,9417876.3046
2910,614197.5255,9419078.5966
6415,614434.7255,9417883.6046
2911,614197.5255,9419086.0966
6416,614434.7255,9417890.8046
2912,614197.5255,9419093.5966
6417,614434.7255,9417898.8046
2913,614223.5255,9417524.8986
6418,614434.7255,9417906.3046
2914,614223.5255,9417532.1986
6419,614434.7255,9417913.8046
2915,614223.5255,9417539.4986
6420,614434.7255,9417918.1626
2916,614223.5255,9417546.6986
6421,614434.7255,9417925.4626
2917,614223.5255,9417554.6986
6422,614434.7255,9417932.7626
2918,614223.5255,9417562.1986
6423,614434.7255,9417939.9626
2919,614223.5255,9417569.6986
6424,614434.7255,9417947.9626
2920,614223.5255,9417574.0566
6425,614434.7255,9417955.4626
2921,614223.5255,9417581.3566
6426,614434.7255,9417962.9626
2922,614223.5255,9417588.6566
6427,614434.7255,9417967.3206
2923,614223.5255,9417595.8566
6428,614434.7255,9417974.6206
2924,614223.5255,9417603.8566
6429,614434.7255,9417981.9206
2925,614223.5255,9417611.3566
6430,614434.7255,9417989.1206
2926,614223.5255,9417618.8566
6431,614434.7255,9417997.1206
2927,614223.5255,9417672.3726
6432,614434.7255,9418004.6206
2928,614223.5255,9417679.6726
6433,614434.7255,9418012.1206
2929,614223.5255,9417686.9726
6434,614434.7255,9418016.4786
2930,614223.5255,9417694.1726
6435,614434.7255,9418023.7786
2931,614223.5255,9417702.1726
6436,614434.7255,9418031.0786
2932,614223.5255,9417709.6726
6437,614434.7255,9418038.2786
2933,614223.5255,9417717.1726
6438,614434.7255,9418046.2786
2934,614223.5255,9417721.5306
6439,614434.7255,9418053.7786
2935,614223.5255,9417728.8306
6440,614434.7255,9418061.2786
2936,614223.5255,9417736.1306
6441,614434.7255,9418065.6366
2937,614223.5255,9417743.3306
6442,614434.7255,9418072.9366
2938,614223.5255,9417751.3306
6443,614434.7255,9418080.2366
2939,614223.5255,9417758.8306
6444,614434.7255,9418087.4366
2940,614223.5255,9417766.3306
6445,614434.7255,9418095.4366
2941,614223.5255,9417770.6886
6446,614434.7255,9418102.9366
2942,614223.5255,9417777.9886
6447,614434.7255,9418110.4366
2943,614223.5255,9417785.2886
6448,614434.7255,9418114.7946
2944,614223.5255,9417792.4886
6449,614434.7255,9418122.0946
2945,614223.5255,9417800.4886
6450,614434.7255,9418129.3946
2946,614223.5255,9417807.9886
6451,614434.7255,9418136.5946
2947,614223.5255,9417815.4886
6452,614434.7255,9418144.5946
2948,614223.5255,9417819.8466
6453,614434.7255,9418152.0946
2949,614223.5255,9417827.1466
6454,614434.7255,9418159.5946
2950,614223.5255,9417834.4466
6455,614434.7255,9418163.9526
2951,614223.5255,9417841.6466
6456,614434.7255,9418171.2526
2952,614223.5255,9417849.6466
6457,614434.7255,9418178.5526
2953,614223.5255,9417857.1466
6458,614434.7255,9418185.7526
2954,614223.5255,9417864.6466
6459,614434.7255,9418193.7526
2955,614223.5255,9417918.1626
6460,614434.7255,9418201.2526
2956,614223.5255,9417925.4626
6461,614434.7255,9418208.7526
2957,614223.5255,9417932.7626
6462,614434.7255,9418213.1106
2958,614223.5255,9417939.9626
6463,614434.7255,9418220.4106
2959,614223.5255,9417947.9626
6464,614434.7255,9418227.7106
2960,614223.5255,9417955.4626
6465,614434.7255,9418234.9106
2961,614223.5255,9417962.9626
6466,614434.7255,9418242.9106
2962,614223.5255,9417967.3206
6467,614434.7255,9418250.4106
2963,614223.5255,9417974.6206
6468,614434.7255,9418257.9106
2964,614223.5255,9417981.9206
6469,614434.7255,9418262.2686
2965,614223.5255,9417989.1206
6470,614434.7255,9418269.5686
2966,614223.5255,9417997.1206
6471,614434.7255,9418276.8686
2967,614223.5255,9418004.6206
6472,614434.7255,9418284.0686
2968,614223.5255,9418012.1206
6473,614434.7255,9418292.0686
2969,614223.5255,9418016.4786
6474,614434.7255,9418299.5686
2970,614223.5255,9418023.7786
6475,614434.7255,9418307.0686
2971,614223.5255,9418031.0786
6476,614434.7255,9418311.4266
2972,614223.5255,9418038.2786
6477,614434.7255,9418318.7266
2973,614223.5255,9418046.2786
6478,614434.7255,9418326.0266
2974,614223.5255,9418053.7786
6479,614434.7255,9418333.2266
2975,614223.5255,9418061.2786
6480,614434.7255,9418341.2266
2976,614223.5255,9418065.6366
6481,614434.7255,9418348.7266
2977,614223.5255,9418072.9366
6482,614434.7255,9418356.2266
2978,614223.5255,9418080.2366
6483,614434.7255,9418360.5846
2979,614223.5255,9418087.4366
6484,614434.7255,9418367.8846
2980,614223.5255,9418095.4366
6485,614434.7255,9418375.1846
2981,614223.5255,9418102.9366
6486,614434.7255,9418382.3846
2982,614223.5255,9418110.4366
6487,614434.7255,9418390.3846
2983,614223.5255,9418114.7946
6488,614434.7255,9418397.8846
2984,614223.5255,9418122.0946
6489,614434.7255,9418405.3846
2985,614223.5255,9418129.3946
6490,614434.7255,9418409.7426
2986,614223.5255,9418136.5946
6491,614434.7255,9418417.0426
2987,614223.5255,9418144.5946
6492,614434.7255,9418424.3426
2988,614223.5255,9418152.0946
6493,614434.7255,9418431.5426
2989,614223.5255,9418159.5946
6494,614434.7255,9418439.5426
2990,614223.5255,9418163.9526
6495,614434.7255,9418447.0426
2991,614223.5255,9418171.2526
6496,614434.7255,9418454.5426
2992,614223.5255,9418178.5526
6497,614434.7255,9418458.9006
2993,614223.5255,9418185.7526
6498,614434.7255,9418466.2006
2994,614223.5255,9418193.7526
6499,614434.7255,9418473.5006
2995,614223.5255,9418201.2526
6500,614434.7255,9418480.7006
2996,614223.5255,9418208.7526
6501,614434.7255,9418488.7006
2997,614223.5255,9418262.2686
6502,614434.7255,9418496.2006
2998,614223.5255,9418269.5686
6503,614434.7255,9418503.7006
2999,614223.5255,9418276.8686
6504,614434.7255,9418508.0586
3000,614223.5255,9418284.0686
6505,614434.7255,9418515.3586
3001,614223.5255,9418292.0686
6506,614434.7255,9418522.6586
3002,614223.5255,9418299.5686
6507,614434.7255,9418529.8586
3003,614223.5255,9418307.0686
6508,614434.7255,9418537.8586
3004,614223.5255,9418311.4266
6509,614434.7255,9418545.3586
3005,614223.5255,9418318.7266
6510,614434.7255,9418552.8586
3006,614223.5255,9418326.0266
6511,614434.7255,9418557.2166
3007,614223.5255,9418333.2266
6512,614434.7255,9418564.5166
3008,614223.5255,9418341.2266
6513,614434.7255,9418571.8166
3009,614223.5255,9418348.7266
6514,614434.7255,9418579.0166
3010,614223.5255,9418356.2266
6515,614434.7255,9418587.0166
3011,614223.5255,9418360.5846
6516,614434.7255,9418594.5166
3012,614223.5255,9418367.8846
6517,614434.7255,9418602.0166
3013,614223.5255,9418375.1846
6518,614434.7255,9418606.3746
3014,614223.5255,9418382.3846
6519,614434.7255,9418613.6746
3015,614223.5255,9418390.3846
6520,614434.7255,9418620.9746
3016,614223.5255,9418397.8846
6521,614434.7255,9418628.1746
3017,614223.5255,9418405.3846
6522,614434.7255,9418636.1746
3018,614223.5255,9418409.7426
6523,614434.7255,9418643.6746
3019,614223.5255,9418417.0426
6524,614434.7255,9418651.1746
3020,614223.5255,9418424.3426
6525,614434.7255,9418655.5326
3021,614223.5255,9418431.5426
6526,614434.7255,9418662.8326
3022,614223.5255,9418439.5426
6527,614434.7255,9418670.1326
3023,614223.5255,9418447.0426
6528,614434.7255,9418677.3326
3024,614223.5255,9418454.5426
6529,614434.7255,9418685.3326
3025,614223.5255,9418458.9006
6530,614434.7255,9418692.8326
3026,614223.5255,9418466.2006
6531,614434.7255,9418700.3326
3027,614223.5255,9418473.5006
6532,614434.7255,9418704.6906
3028,614223.5255,9418480.7006
6533,614434.7255,9418711.9906
3029,614223.5255,9418488.7006
6534,614434.7255,9418719.2906
3030,614223.5255,9418496.2006
6535,614434.7255,9418726.4906
3031,614223.5255,9418503.7006
6536,614434.7255,9418734.4906
3032,614223.5255,9418508.0586
6537,614434.7255,9418741.9906
3033,614223.5255,9418515.3586
6538,614434.7255,9418749.4906
3034,614223.5255,9418522.6586
6539,614434.7255,9418753.8486
3035,614223.5255,9418529.8586
6540,614434.7255,9418761.1486
3036,614223.5255,9418537.8586
6541,614434.7255,9418768.4486
3037,614223.5255,9418545.3586
6542,614434.7255,9418775.6486
3038,614223.5255,9418552.8586
6543,614434.7255,9418783.6486
3039,614223.5255,9418606.3746
6544,614434.7255,9418791.1486
3040,614223.5255,9418613.6746
6545,614434.7255,9418798.6486
3041,614223.5255,9418620.9746
6546,614434.7255,9418803.0066
3042,614223.5255,9418628.1746
6547,614434.7255,9418810.3066
3043,614223.5255,9418636.1746
6548,614434.7255,9418817.6066
3044,614223.5255,9418643.6746
6549,614434.7255,9418824.8066
3045,614223.5255,9418651.1746
6550,614434.7255,9418832.8066
3046,614223.5255,9418655.5326
6551,614434.7255,9418840.3066
3047,614223.5255,9418662.8326
6552,614434.7255,9418847.8066
3048,614223.5255,9418670.1326
6553,614434.7255,9418852.1646
3049,614223.5255,9418677.3326
6554,614434.7255,9418859.4646
3050,614223.5255,9418685.3326
6555,614434.7255,9418866.7646
3051,614223.5255,9418692.8326
6556,614434.7255,9418873.9646
3052,614223.5255,9418700.3326
6557,614434.7255,9418881.9646
3053,614223.5255,9418704.6906
6558,614434.7255,9418889.4646
3054,614223.5255,9418711.9906
6559,614434.7255,9418896.9646
3055,614223.5255,9418719.2906
6560,614434.7255,9418901.3226
3056,614223.5255,9418726.4906
6561,614434.7255,9418908.6226
3057,614223.5255,9418734.4906
6562,614434.7255,9418915.9226
3058,614223.5255,9418741.9906
6563,614434.7255,9418923.1226
3059,614223.5255,9418749.4906
6564,614434.7255,9418931.1226
3060,614223.5255,9418753.8486
6565,614434.7255,9418938.6226
3061,614223.5255,9418761.1486
6566,614434.7255,9418946.1226
3062,614223.5255,9418768.4486
6567,614434.7255,9418950.4806
3063,614223.5255,9418775.6486
6568,614434.7255,9418957.7806
3064,614223.5255,9418783.6486
6569,614434.7255,9418965.0806
3065,614223.5255,9418791.1486
6570,614434.7255,9418972.2806
3066,614223.5255,9418798.6486
6571,614434.7255,9418980.2806
3067,614223.5255,9418803.0066
6572,614434.7255,9418987.7806
3068,614223.5255,9418810.3066
6573,614434.7255,9418995.2806
3069,614223.5255,9418817.6066
6574,614434.7255,9418999.6386
3070,614223.5255,9418824.8066
6575,614434.7255,9419006.9386
3071,614223.5255,9418832.8066
6576,614434.7255,9419014.2386
3072,614223.5255,9418840.3066
6577,614434.7255,9419021.4386
3073,614223.5255,9418847.8066
6578,614434.7255,9419029.4386
3074,614223.5255,9418901.3226
6579,614434.7255,9419036.9386
3075,614223.5255,9418908.6226
6580,614434.7255,9419044.4386
3076,614223.5255,9418915.9226
6581,614447.9255,9417524.8986
3077,614223.5255,9418923.1226
6582,614447.9255,9417532.1986
3078,614223.5255,9418931.1226
6583,614447.9255,9417539.4986
3079,614223.5255,9418938.6226
6584,614447.9255,9417546.6986
3080,614223.5255,9418946.1226
6585,614447.9255,9417554.6986
3081,614223.5255,9418950.4806
6586,614447.9255,9417562.1986
3082,614223.5255,9418957.7806
6587,614447.9255,9417569.6986
3083,614223.5255,9418965.0806
6588,614447.9255,9417574.0566
3084,614223.5255,9418972.2806
6589,614447.9255,9417581.3566
3085,614223.5255,9418980.2806
6590,614447.9255,9417588.6566
3086,614223.5255,9418987.7806
6591,614447.9255,9417595.8566
3087,614223.5255,9418995.2806
6592,614447.9255,9417603.8566
3088,614223.5255,9418999.6386
6593,614447.9255,9417611.3566
3089,614223.5255,9419006.9386
6594,614447.9255,9417618.8566
3090,614223.5255,9419014.2386
6595,614447.9255,9417623.2146
3091,614223.5255,9419021.4386
6596,614447.9255,9417630.5146
3092,614223.5255,9419029.4386
6597,614447.9255,9417637.8146
3093,614223.5255,9419036.9386
6598,614447.9255,9417645.0146
3094,614223.5255,9419044.4386
6599,614447.9255,9417653.0146
3095,614223.5255,9419048.7966
6600,614447.9255,9417660.5146
3096,614223.5255,9419056.0966
6601,614447.9255,9417668.0146
3097,614223.5255,9419063.3966
